id,source_name,url,description,external_id
attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f,Ubuntu SSSD Docs,https://ubuntu.com/server/docs/service-sssd,"Ubuntu. (n.d.). SSSD. Retrieved September 23, 2021.",
attack-pattern--c48a67ee-b657-45c1-91bf-6cdbe27205f8,LOLBAS Regasm,https://lolbas-project.github.io/lolbas/Binaries/Regasm/,"LOLBAS. (n.d.). Regasm.exe. Retrieved July 31, 2019.",
attack-pattern--c4ad009b-6e13-4419-8d21-918a1652de02,MSDN Environment Property,https://msdn.microsoft.com/en-us/library/fd7hxfdd.aspx,"Microsoft. (n.d.). Environment Property. Retrieved July 27, 2016.",
attack-pattern--c5e31fb5-fcbd-48a4-af8c-5a6ed5b932e5,Unit 42 Mac Crypto Cookies January 2019,https://unit42.paloaltonetworks.com/mac-malware-steals-cryptocurrency-exchanges-cookies/,"Chen, Y., Hu, W., Xu, Z., et. al. (2019, January 31). Mac Malware Steals Cryptocurrency Exchanges’ Cookies. Retrieved October 14, 2019.",
attack-pattern--c615231b-f253-4f58-9d47-d5b4cbdb6839,Wikipedia Root Certificate,https://en.wikipedia.org/wiki/Root_certificate,"Wikipedia. (2016, December 6). Root certificate. Retrieved February 20, 2017.",
attack-pattern--c63a348e-ffc2-486a-b9d9-d7f11ec54d99,Petri Logon Script AD,https://www.petri.com/setting-up-logon-script-through-active-directory-users-computers-windows-server-2008,"Daniel Petri. (2009, January 8). Setting up a Logon Script through Active Directory Users and Computers in Windows Server 2008. Retrieved November 15, 2019.",
attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,Symantec DDoS October 2014,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-continued-rise-of-ddos-attacks.pdf,"Wueest, C.. (2014, October 21). The continued rise of DDoS attacks. Retrieved April 24, 2019.",
attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,TrendMicro WindowsAppMac,https://blog.trendmicro.com/trendlabs-security-intelligence/windows-app-runs-on-mac-downloads-info-stealer-and-adware/,"Trend Micro. (2019, February 11). Windows App Runs on Mac, Downloads Info Stealer and Adware. Retrieved April 25, 2019.",
attack-pattern--c848fcf7-6b62-4bde-8216-b6c157d48da0,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,Securelist Trasparent Tribe 2020,https://securelist.com/transparent-tribe-part-1/98127/,"Dedola, G. (2020, August 20). Transparent Tribe: Evolution analysis, part 1. Retrieved April 1, 2021.",
attack-pattern--c898c4b5-bf36-4e6e-a4ad-5b8c4c13e35b,oletools toolkit,https://github.com/decalage2/oletools,"decalage2. (2019, December 3). python-oletools. Retrieved September 18, 2020.",
attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,Mondok Windows PiggyBack BITS May 2007,https://arstechnica.com/information-technology/2007/05/malware-piggybacks-on-windows-background-intelligent-transfer-service/,"Mondok, M. (2007, May 11). Malware piggybacks on Windows’ Background Intelligent Transfer Service. Retrieved January 12, 2018.",
attack-pattern--c92e3d68-2349-49e4-a341-7edca2deff96,MSDN MSBuild,https://msdn.microsoft.com/library/dd393574.aspx,"Microsoft. (n.d.). MSBuild1. Retrieved November 30, 2016.",
attack-pattern--c9e0c59e-162e-40a4-b8b1-78fab4329ada,VEC,"https://www.cloudflare.com/learning/email-security/what-is-vendor-email-compromise/#:~:text=Vendor%20email%20compromise%2C%20also%20referred,steal%20from%20that%20vendor%27s%20customers.","CloudFlare. (n.d.). What is vendor email compromise (VEC)?. Retrieved September 12, 2023.",
attack-pattern--ca00366b-83a1-4c7b-a0ce-8ff950a7c87f,Microsoft Azure Policy,https://learn.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies#compute,"Microsoft. (2023, August 30). Azure Policy built-in policy definitions. Retrieved September 5, 2023.",
attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,enigma0x3 sdclt bypass,https://enigma0x3.net/2017/03/17/fileless-uac-bypass-using-sdclt-exe/,"Nelson, M. (2017, March 17). ""Fileless"" UAC Bypass Using sdclt.exe. Retrieved May 25, 2017.",
attack-pattern--ca205a36-c1ad-488b-aa6c-ab34bdd3a36b,DOJ Lazarus Sony 2018,https://www.justice.gov/opa/press-release/file/1092091/download,"Department of Justice. (2018, September 6). Criminal Complaint - United States of America v. PARK JIN HYOK. Retrieved March 29, 2019.",
attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,Fifield Blocking Resistent Communication through domain fronting 2015,http://www.icir.org/vern/papers/meek-PETS-2015.pdf,"David Fifield, Chang Lan, Rod Hynes, Percy Wegmann, and Vern Paxson. (2015). Blocking-resistant communication through domain fronting. Retrieved November 20, 2017.",
attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,Sans ARP Spoofing Aug 2003,https://pen-testing.sans.org/resources/papers/gcih/real-world-arp-spoofing-105411,"Siles, R. (2003, August). Real World ARP Spoofing. Retrieved October 15, 2020.",
attack-pattern--cacc40da-4c9e-462c-80d5-fd70a178b12d,Pacu Detection Disruption Module,https://github.com/RhinoSecurityLabs/pacu/blob/master/pacu/modules/detection__disruption/main.py,"Rhino Security Labs. (2021, April 29). Pacu Detection Disruption Module. Retrieved August 4, 2023.",
attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,mitre-attack,https://attack.mitre.org/techniques/T1518/001,,T1518.001
attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,PowerShell About 2019,https://docs.microsoft.com/en-us/powershell/module/Microsoft.PowerShell.Core/About/about_PowerShell_exe?view=powershell-5.1,"Wheeler, S. et al.. (2019, May 1). About PowerShell.exe. Retrieved October 11, 2019.",
attack-pattern--cc1e737c-236c-4e3b-83ba-32039a626ef8,DOJ Lazarus Sony 2018,https://www.justice.gov/opa/press-release/file/1092091/download,"Department of Justice. (2018, September 6). Criminal Complaint - United States of America v. PARK JIN HYOK. Retrieved March 29, 2019.",
attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,Zscaler APT31 Covid-19 October 2020,https://www.zscaler.com/blogs/security-research/apt-31-leverages-covid-19-vaccine-theme-and-abuses-legitimate-online,"Singh, S. and Antil, S. (2020, October 27). APT-31 Leverages COVID-19 Vaccine Theme and Abuses Legitimate Online Services. Retrieved March 24, 2021.",
attack-pattern--cc723aff-ec88-40e3-a224-5af9fd983cc4,ThreatPost Broadvoice Leak,https://threatpost.com/broadvoice-leaks-350m-records-voicemail-transcripts/160158/,"Seals, T. (2020, October 15). Broadvoice Leak Exposes 350M Records, Personal Voicemail Transcripts. Retrieved October 20, 2020.",
attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f,Wikipedia Character Encoding,https://en.wikipedia.org/wiki/Character_encoding,"Wikipedia. (2017, February 19). Character Encoding. Retrieved March 1, 2017.",
attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a,Palo Alto Unit 42 VBA Infostealer 2014,https://unit42.paloaltonetworks.com/examining-vba-initiated-infostealer-campaign/,"Vicky Ray and Rob Downs. (2014, October 29). Examining a VBA-Initiated Infostealer Campaign. Retrieved March 13, 2023.",
attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783,GoBotKR,https://www.welivesecurity.com/2019/07/08/south-korean-users-backdoor-torrents/,"Zuzana Hromcová. (2019, July 8). Malicious campaign targets South Korean users with backdoor‑laced torrents. Retrieved March 31, 2022.",
attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,BlackHatRobinSage,http://media.blackhat.com/bh-us-10/whitepapers/Ryan/BlackHat-USA-2010-Ryan-Getting-In-Bed-With-Robin-Sage-v1.0.pdf,"Ryan, T. (2010). “Getting In Bed with Robin Sage.”. Retrieved March 6, 2017.",
attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1,Recorded Future Beacon Certificates,https://www.recordedfuture.com/cobalt-strike-servers/,"Insikt Group. (2019, June 18). A Multi-Method Approach to Identifying Rogue Cobalt Strike Servers. Retrieved October 16, 2020.",
attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,Wikipedia Screensaver,https://en.wikipedia.org/wiki/Screensaver,"Wikipedia. (2017, November 22). Screensaver. Retrieved December 5, 2017.",
attack-pattern--ce73ea43-8e77-47ba-9c11-5e9c9c58b9ff,Cybereason OSX Pirrit,https://cdn2.hubspot.net/hubfs/3354902/Content%20PDFs/Cybereason-Lab-Analysis-OSX-Pirrit-4-6-16.pdf,"Amit Serper. (2016). Cybereason Lab Analysis OSX.Pirrit. Retrieved December 10, 2021.",
attack-pattern--ceaeb6d8-95ee-4da2-9d42-dc6aa6ca43ae,Okta Conditional Access Policies,https://support.okta.com/help/s/article/Conditional-access-based-on-device-security-posture?language=en_US,"Okta. (2023, November 30). Conditional Access Based on Device Security Posture. Retrieved January 2, 2024.",
attack-pattern--cf1c2504-433f-4c4e-a1f8-91de45a0318c,Cloud Audit Logs,https://cloud.google.com/logging/docs/audit#admin-activity,"Google. (n.d.). Audit Logs. Retrieved June 1, 2020.",
attack-pattern--cf7b3a06-8b42-4c33-bbe9-012120027925,TrendMicro WindowsAppMac,https://blog.trendmicro.com/trendlabs-security-intelligence/windows-app-runs-on-mac-downloads-info-stealer-and-adware/,"Trend Micro. (2019, February 11). Windows App Runs on Mac, Downloads Info Stealer and Adware. Retrieved April 25, 2019.",
attack-pattern--cfb525cc-5494-401d-a82b-2539ca46a561,Microsoft Azure Key Vault,https://learn.microsoft.com/en-us/azure/key-vault/secrets/quick-create-cli,"Microsoft. (2023, January 13). Quickstart: Set and retrieve a secret from Azure Key Vault using Azure CLI. Retrieved September 25, 2023.",
attack-pattern--cff94884-3b1c-4987-a70b-6d5643c621c3,Krebs Adobe,https://krebsonsecurity.com/2013/10/adobe-to-announce-source-code-customer-data-breach/,"Brian Krebs. (2013, October 3). Adobe To Announce Source Code, Customer Data Breach. Retrieved May 17, 2021.",
attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,FireEye APT38 Oct 2018,https://content.fireeye.com/apt/rpt-apt38,"FireEye. (2018, October 03). APT38: Un-usual Suspects. Retrieved November 6, 2018.",
attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,nixCraft - John the Ripper,https://www.cyberciti.biz/faq/unix-linux-password-cracking-john-the-ripper/,"Vivek Gite. (2014, September 17). Linux Password Cracking: Explain unshadow and john Commands (John the Ripper Tool). Retrieved February 19, 2020.",
attack-pattern--d10cbd34-42e3-45c0-84d2-535a09849584,OSX.Dok Malware,https://blog.malwarebytes.com/threat-analysis/2017/04/new-osx-dok-malware-intercepts-web-traffic/,"Thomas Reed. (2017, July 7). New OSX.Dok malware intercepts web traffic. Retrieved July 10, 2017.",
attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253,mitre-attack,https://attack.mitre.org/techniques/T1569,,T1569
attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,SSH in Windows,https://docs.microsoft.com/en-us/windows/terminal/tutorials/ssh,"Microsoft. (2020, May 19). Tutorial: SSH in Windows Terminal. Retrieved July 26, 2021.",
attack-pattern--d201d4cc-214d-4a74-a1ba-b3fa09fd4591,DD Man,http://man7.org/linux/man-pages/man1/dd.1.html,"Kerrisk, M. (2020, February 2). DD(1) User Commands. Retrieved February 21, 2020.",
attack-pattern--d21a2069-23d5-4043-ad6d-64f6b644cb1a,Microsoft CVE-2017-8625 Aug 2017,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-8625,"Microsoft. (2017, August 8). CVE-2017-8625 - Internet Explorer Security Feature Bypass Vulnerability. Retrieved October 3, 2018.",
attack-pattern--d21bb61f-08ad-4dc1-b001-81ca6cb79954,Microsoft Ransomware as a Service,https://www.microsoft.com/en-us/security/blog/2022/05/09/ransomware-as-a-service-understanding-the-cybercrime-gig-economy-and-how-to-protect-yourself/,"Microsoft. (2022, May 9). Ransomware as a service: Understanding the cybercrime gig economy and how to protect yourself. Retrieved March 10, 2023.",
attack-pattern--d245808a-7086-4310-984a-a84aaaa43f8f,Cisco IOS Software Integrity Assurance - Run-Time Memory Verification,https://tools.cisco.com/security/center/resources/integrity_assurance.html#13,"Cisco. (n.d.). Cisco IOS Software Integrity Assurance - Cisco IOS Run-Time Memory Integrity Verification. Retrieved October 19, 2020.",
attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27,Medium Detecting Attempts to Steal Passwords from Memory,https://medium.com/threatpunter/detecting-attempts-to-steal-passwords-from-memory-558f16dce4ea,"French, D. (2018, October 2). Detecting Attempts to Steal Passwords from Memory. Retrieved October 11, 2019.",
attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416,Sharepoint Sharing Events,https://docs.microsoft.com/en-us/microsoft-365/compliance/use-sharing-auditing?view=o365-worldwide#sharepoint-sharing-events,"Microsoft. (n.d.). Sharepoint Sharing Events. Retrieved October 8, 2021.",
attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,NCC Group Team9 June 2020,https://research.nccgroup.com/2020/06/02/in-depth-analysis-of-the-new-team9-malware-family/,"Pantazopoulos, N. (2020, June 2). In-depth analysis of the new Team9 malware family. Retrieved December 1, 2020.",
attack-pattern--d3046a90-580c-4004-8208-66915bc29830,mitre-attack,https://attack.mitre.org/techniques/T1146,,T1146
attack-pattern--d336b553-5da9-46ca-98a8-0b23f49fb447,passcape Windows Vault,https://www.passcape.com/windows_password_recovery_vault_explorer,"Passcape. (n.d.). Windows Password Recovery - Vault Explorer and Decoder. Retrieved November 24, 2020.",
attack-pattern--d376668f-b208-42de-b1f5-fdfe0ad4b753,sentinelone macos persist Jun 2019,https://www.sentinelone.com/blog/how-malware-persists-on-macos/,"Stokes, Phil. (2019, June 17). HOW MALWARE PERSISTS ON MACOS. Retrieved September 10, 2019.",
attack-pattern--d3df754e-997b-4cf9-97d4-70feb3120847,capec,https://capec.mitre.org/data/definitions/163.html,,CAPEC-163
attack-pattern--d40239b3-05ff-46d8-9bdd-b46d13463ef9,Frisk DMA August 2016,https://www.youtube.com/watch?v=fXthwl6ShOg,"Ulf Frisk. (2016, August 5). Direct Memory Attack the Kernel. Retrieved March 30, 2018.",
attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,US-CERT Alert TA15-314A Web Shells,https://www.us-cert.gov/ncas/alerts/TA15-314A,"US-CERT. (2015, November 13). Compromised Web Servers and Web Shells - Threat Awareness and Guidance. Retrieved June 8, 2016.",
attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,Symantec Shamoon 2012,https://www.symantec.com/connect/blogs/shamoon-attacks,"Symantec. (2012, August 16). The Shamoon Attacks. Retrieved March 14, 2019.",
attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--d4b96d2c-1032-4b22-9235-2b5b649d0605,TechNet Audit Policy,https://technet.microsoft.com/en-us/library/dn487457.aspx,"Microsoft. (2016, April 15). Audit Policy Recommendations. Retrieved June 3, 2016.",
attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,DOJ GRU Indictment Jul 2018,https://www.justice.gov/file/1080281/download,"Mueller, R. (2018, July 13). Indictment - United States of America vs. VIKTOR BORISOVICH NETYKSHO, et al. Retrieved September 13, 2018.",
attack-pattern--d4dc46e3-5ba5-45b9-8204-010867cacfcb,nccgroup Smuggling HTA 2017,https://research.nccgroup.com/2017/08/08/smuggling-hta-files-in-internet-explorer-edge/,"Warren, R. (2017, August 8). Smuggling HTA files in Internet Explorer/Edge. Retrieved May 20, 2021.",
attack-pattern--d50955c2-272d-4ac8-95da-10c29dda1c48,dump_pwd_dcsync,https://adsecurity.org/?p=2053,"Metcalf, S. (2015, November 22). Dump Clear-Text Passwords for All Admins in the Domain Using Mimikatz DCSync. Retrieved November 15, 2021.",
attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,RC PowerShell,https://redcanary.com/threat-detection-report/techniques/powershell/,"Red Canary. (n.d.). 2022 Threat Detection Report: PowerShell. Retrieved March 17, 2023.",
attack-pattern--d519cfd5-f3a8-43a9-a846-ed0bb40672b1,Tripwire AppUNBlocker,https://www.tripwire.com/state-of-security/off-topic/appunblocker-bypassing-applocker/,"Smith, T. (2016, October 27). AppUNBlocker: Bypassing AppLocker. Retrieved December 19, 2017.",
attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,Wikipedia File Header Signatures,https://en.wikipedia.org/wiki/List_of_file_signatures,"Wikipedia. (2016, March 31). List of file signatures. Retrieved April 22, 2016.",
attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,Microsoft SDelete July 2016,https://docs.microsoft.com/en-us/sysinternals/downloads/sdelete,"Russinovich, M. (2016, July 4). SDelete v2.0. Retrieved February 8, 2018.",
attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,Volexity OceanLotus Nov 2017,https://www.volexity.com/blog/2017/11/06/oceanlotus-blossoms-mass-digital-surveillance-and-exploitation-of-asean-nations-the-media-human-rights-and-civil-society/,"Lassalle, D., et al. (2017, November 6). OceanLotus Blossoms: Mass Digital Surveillance and Attacks Targeting ASEAN, Asian Nations, the Media, Human Rights Groups, and Civil Society. Retrieved November 6, 2017.",
attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab,Cisco DoSdetectNetflow,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/netflow/configuration/15-mt/nf-15-mt-book/nf-detct-analy-thrts.pdf,"Cisco. (n.d.). Detecting and Analyzing Network Threats With NetFlow. Retrieved April 25, 2019.",
attack-pattern--d94b3ae9-8059-4989-8e9f-ea0f601f80a7,Microsoft Run Command,https://learn.microsoft.com/en-us/azure/virtual-machines/run-command-overview,"Microsoft. (2023, March 10). Run scripts in your VM by using Run Command. Retrieved March 13, 2023.",
attack-pattern--da051493-ae9c-4b1b-9760-c009c46c9b56,Installer Package Scripting Rich Trouton,https://cpb-us-e1.wpmucdn.com/sites.psu.edu/dist/4/24696/files/2019/07/psumac2019-345-Installer-Package-Scripting-Making-your-deployments-easier-one-at-a-time.pdf,"Rich Trouton. (2019, August 9). Installer Package Scripting: Making your deployments easier, one ! at a time. Retrieved September 27, 2022.",
attack-pattern--db8f5003-3b20-48f0-9b76-123e44208120,Botnet Scan,https://www.caida.org/publications/papers/2012/analysis_slash_zero/analysis_slash_zero.pdf,"Dainotti, A. et al. (2012). Analysis of a “/0” Stealth Scan from a Botnet. Retrieved October 20, 2020.",
attack-pattern--dc27c2ec-c5f9-4228-ba57-d67b590bda93,WireLurker,https://www.paloaltonetworks.com/content/dam/pan/en_US/assets/pdf/reports/Unit_42/unit42-wirelurker.pdf,"Claud Xiao. (n.d.). WireLurker: A New Era in iOS and OS X Malware. Retrieved July 10, 2017.",
attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,ryhanson phishery SEPT 2016,https://github.com/ryhanson/phishery,"Hanson, R. (2016, September 24). phishery. Retrieved July 21, 2018.",
attack-pattern--dca670cf-eeec-438f-8185-fd959d9ef211,Intezer HiddenWasp Map 2019,https://www.intezer.com/blog-hiddenwasp-malware-targeting-linux-systems/,"Sanmillan, I. (2019, May 29). HiddenWasp Malware Stings Targeted Linux Systems. Retrieved June 24, 2019.",
attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,Pentestlab Token Manipulation,https://pentestlab.blog/2017/04/03/token-manipulation/,"netbiosX. (2017, April 3). Token Manipulation. Retrieved April 21, 2017.",
attack-pattern--dce31a00-1e90-4655-b0f9-e2e71a748a87,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--dd43c543-bb85-4a6f-aa6e-160d90d06a49,Okta Scatter Swine 2022,https://sec.okta.com/scatterswine,"Okta. (2022, August 25). Detecting Scatter Swine: Insights into a Relentless Phishing Campaign. Retrieved February 24, 2023.",
attack-pattern--dd901512-6e37-4155-943b-453e3777b125,OceanLotus for OS X,https://www.alienvault.com/blogs/labs-research/oceanlotus-for-os-x-an-application-bundle-pretending-to-be-an-adobe-flash-update,"Eddie Lee. (2016, February 17). OceanLotus for OS X - an Application Bundle Pretending to be an Adobe Flash Update. Retrieved July 5, 2017.",
attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,ESET FinFisher Jan 2018,https://www.welivesecurity.com/wp-content/uploads/2018/01/WP-FinFisher.pdf,"Kafka, F. (2018, January). ESET's Guide to Deobfuscating and Devirtualizing FinFisher. Retrieved August 12, 2019.",
attack-pattern--df1bc34d-1634-4c93-b89e-8120994fce77,BlackWater Malware Cloudflare Workers,https://www.bleepingcomputer.com/news/security/blackwater-malware-abuses-cloudflare-workers-for-c2-communication/,"Lawrence Abrams. (2020, March 14). BlackWater Malware Abuses Cloudflare Workers for C2 Communication. Retrieved July 8, 2022.",
attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,Brazking-Websockets,https://securityintelligence.com/posts/brazking-android-malware-upgraded-targeting-brazilian-banks/,"Shahar Tavor. (n.d.). BrazKing Android Malware Upgraded and Targeting Brazilian Banks. Retrieved March 24, 2023.",
attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,Wikipedia VBA,https://en.wikipedia.org/wiki/Visual_Basic_for_Applications,"Wikipedia. (n.d.). Visual Basic for Applications. Retrieved August 13, 2020.",
attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04,Kaspersky Equation QA,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/08064459/Equation_group_questions_and_answers.pdf,"Kaspersky Lab's Global Research and Analysis Team. (2015, February). Equation Group: Questions and Answers. Retrieved December 21, 2015.",
attack-pattern--dfefe2ed-4389-4318-8762-f0272b350a1b,lambert systemd 2022,https://redcanary.com/blog/attck-t1501-understanding-systemd-service-persistence/,"Tony Lambert. (2022, November 13). ATT&CK T1501: Understanding systemd service persistence. Retrieved March 20, 2023.",
attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c,Kali Redsnarf,https://github.com/nccgroup/redsnarf,"NCC Group PLC. (2016, November 1). Kali Redsnarf. Retrieved December 11, 2017.",
attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67,Symantec WastedLocker June 2020,https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/wastedlocker-ransomware-us,"Symantec Threat Intelligence. (2020, June 25). WastedLocker: Symantec Identifies Wave of Attacks Against U.S. Organizations. Retrieved May 20, 2021.",
attack-pattern--e0232cb0-ded5-4c2e-9dc7-2893142a5c11,Red Canary Netwire Linux 2022,https://redcanary.com/blog/netwire-remote-access-trojan-on-linux/,"TONY LAMBERT. (2022, June 7). Trapping the Netwire RAT on Linux. Retrieved September 28, 2023.",
attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5,ThreatConnect Infrastructure Dec 2020,https://threatconnect.com/blog/infrastructure-research-hunting/,"ThreatConnect. (2020, December 15). Infrastructure Research and Hunting: Boiling the Domain Ocean. Retrieved October 12, 2021.",
attack-pattern--e24fcba8-2557-4442-a139-1ee2f2e784db,GitHub Pacu,https://github.com/RhinoSecurityLabs/pacu,"Rhino Security Labs. (2019, August 22). Pacu. Retrieved October 17, 2019.",
attack-pattern--e2907cea-4b43-4ed7-a570-0fdf0fbeea00,Mac Backdoors are back,https://arstechnica.com/security/2016/07/after-hiatus-in-the-wild-mac-backdoors-are-suddenly-back/,"Dan Goodin. (2016, July 6). After hiatus, in-the-wild Mac backdoors are suddenly back. Retrieved July 8, 2017.",
attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,macOS APT Activity Bradley,https://themittenmac.com/what-does-apt-activity-look-like-on-macos/,"Jaron Bradley. (2021, November 14). What does APT Activity Look Like on macOS?. Retrieved January 19, 2022.",
attack-pattern--e3b168bd-fcd7-439e-9382-2e6c2f63514d,WHOIS,https://www.whois.net/,"NTT America. (n.d.). Whois Lookup. Retrieved October 20, 2020.",
attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,mitre-attack,https://attack.mitre.org/techniques/T1518,,T1518
attack-pattern--e49920b0-6c54-40c1-9571-73723653205f,Google Command Center Dashboard,https://cloud.google.com/security-command-center/docs/quickstart-scc-dashboard,"Google. (2019, October 3). Quickstart: Using the dashboard. Retrieved October 8, 2019.",
attack-pattern--e49ee9d2-0d98-44ef-85e5-5d3100065744,Elastic Process Injection July 2017,https://www.endgame.com/blog/technical-blog/ten-process-injection-techniques-technical-survey-common-and-trending-process,"Hosseini, A. (2017, July 18). Ten Process Injection Techniques: A Technical Survey Of Common And Trending Process Injection Techniques. Retrieved December 7, 2017.",
attack-pattern--e4dc8c01-417f-458d-9ee0-bb0617c1b391,vxunderground debug,https://github.com/vxunderground/VX-API/tree/main/Anti%20Debug,"vxunderground. (2021, June 30). VX-API. Retrieved April 1, 2022.",
attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86,Mac Backdoors are back,https://arstechnica.com/security/2016/07/after-hiatus-in-the-wild-mac-backdoors-are-suddenly-back/,"Dan Goodin. (2016, July 6). After hiatus, in-the-wild Mac backdoors are suddenly back. Retrieved July 8, 2017.",
attack-pattern--e5cc9e7a-e61a-46a1-b869-55fb6eab058e,Wardle Persistence Chapter,https://taomm.org/PDFs/vol1/CH%200x02%20Persistence.pdf,"Patrick Wardle. (n.d.). Chapter 0x2: Persistence. Retrieved April 13, 2022.",
attack-pattern--e5d550f3-2202-4634-85f2-4a200a1d49b3,ZScaler SEO,https://www.zscaler.com/blogs/security-research/ubiquitous-seo-poisoning-urls-0,"Wang, J. (2018, October 17). Ubiquitous SEO Poisoning URLs. Retrieved September 30, 2022.",
attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,Stealthbits Overpass-the-Hash,https://stealthbits.com/blog/how-to-detect-overpass-the-hash-attacks/,"Warren, J. (2019, February 26). How to Detect Overpass-the-Hash Attacks. Retrieved February 4, 2021.",
attack-pattern--e6415f09-df0e-48de-9aba-928c902b7549,mitre-attack,https://attack.mitre.org/techniques/T1052,,T1052
attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b,FireEye DLL Side-Loading,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-dll-sideloading.pdf,"Amanda Steward. (2014). FireEye DLL Side-Loading: A Thorn in the Side of the Anti-Virus Industry. Retrieved March 13, 2020.",
attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,PTSecurity Cobalt Dec 2016,https://www.ptsecurity.com/upload/corporate/ww-en/analytics/Cobalt-Snatch-eng.pdf,"Positive Technologies. (2016, December 16). Cobalt Snatch. Retrieved October 9, 2018.",
